transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation,fraud_label
5,0.0027177876274626,290.5,0.0,2,1,0.000941,0.006482,0.0037641523725373,0.00648194,0,0
5,0.0021793829988978,85164.0,829129720.5,1,2,0.021333,0.03309,0.0639997870011021,0.06617917,0,0
17,0.0088939999999999,1301127.928571,546722866.333333,10,3,0.004143,0.0223,0.058006,0.0669,0,0
5,0.0057378031837417,83116.333333,829005107.5,1,1,0.0,0.002869,0.0,0.0057378031837417,0,0
2,0.0008353799999998,0.0,0.0,1,1,1.005034,1.005869,1.005033714,1.005869094,0,0
57,0.0425767211007146,11010.148148,55389402.766667,2,1,0.075832,0.069668,2.047451561262265,2.0900282823629794,0,0
1,0.063738,0.0,0.0,0,1,0.0,0.063738,0.0,0.063738,0,0
797,0.0,0.0,2085365.159348,0,612,0.0,0.0,0.0,0.0,0,0
142,0.0874430845925378,73543.098901,32405578.647059,17,6,0.049064,0.08926,4.464797025407462,4.55224011,0,0
16,0.0,0.0,103680742.9375,0,1,0.0,0.0,0.0,0.0,0,0
5,0.022,0.0,331867766.4,0,1,0.0,0.0044,0.0,0.022,0,0
17,0.0292224791783712,220250.357143,551725369.666667,8,3,0.058382,0.282192,0.8173546308216286,0.8465771099999999,0,0
3,0.0004912533653369,796396.5,0.0,2,1,1.416594,2.83368,2.833188288848916,2.8336795422142527,0,0
8,0.0298358111739731,117.5,276376563.166667,2,2,0.015322,0.01008,0.0306444688260268,0.06048028,0,0
3,0.002079196,202.5,0.0,2,1,0.00246,0.007,0.004920804,0.007,0,0
8,-0.0245210180466832,652736.0,552759604.333333,5,2,0.010316,0.00902,0.0515799055105945,0.0270588874639113,0,0
2,0.0728,0.0,0.0,1,1,0.036,0.1088,0.036,0.1088,0,0
4,0.0024630036156682,74815.0,829129873.0,2,2,0.029286,0.030517,0.0585718163843317,0.06103482,0,0
28,-0.002784294762597,65436.6,72139084.086957,2,4,0.053785,0.011571,0.268926084762597,0.2661417899999999,0,0
3,0.0053235559999999,227.0,0.0,2,1,0.002426,0.010176,0.004852444,0.010176,0,0
3,0.0053235559999999,227.0,0.0,2,1,0.002426,0.010176,0.004852444,0.010176,0,0
3,0.0058126879999999,227.0,0.0,2,1,0.002182,0.010176,0.004363312,0.010176,0,0
10000,0.0,0.0,163633.2036,0,75,0.0,0.0,0.0,0.0,0,0
5908,0.0,281322.528944,0.0,1,0,0.0,0.0,0.0,0.0,0,0
2,0.0004676003944079,0.0,0.0,1,1,0.705939,0.706407,0.705939069605592,0.70640667,0,0
6,0.0026483947572025,425418.6,0.0,2,1,0.051578,0.260536,0.2578876543346701,0.2605360490918726,0,0
5,0.00825,2515698.5,0.0,2,1,0.0,0.00825,0.0,0.00825,0,0
2,0.001705388877312,0.0,0.0,1,1,0.0,0.001705,0.0,0.001705388877312,0,0
47,0.0951713699999996,95116.486486,165816434.4,11,5,0.018749,0.078887,0.6937000000000002,0.7888713699999998,0,0
15,0.0715661899999999,8711.153846,829106258.5,1,2,0.099438,0.682133,1.2926999,1.36426609,0,0
2,0.02,0.0,0.0,1,1,0.0,0.02,0.0,0.02,0,0
19,0.018,178121.0,827949190.5,1,1,0.0,0.009,0.0,0.018,0,0
25,-0.0148632842314344,1022534.95,327762168.6,14,3,0.080132,0.317555,1.6026377842314343,1.5877745,0,0
8,0.0211882698937582,257.166667,829129799.0,3,2,0.00117,0.014104,0.0070190001062417,0.02820727,0,0
17,0.0193944937295546,837290.266667,822963767.5,4,1,0.011544,0.096278,0.1731605062704453,0.192555,0,0
29,0.0840517426206532,121948.478261,276590724.833333,10,4,0.039114,0.163947,0.8996320473793467,0.98368379,0,0
53,0.0091140149765706,75365.868421,110520723.4,18,7,0.025818,0.066013,0.9810784842156882,0.9901924991922588,0,0
2,0.000693,0.0,0.0,1,1,0.999307,1.0,0.999307,1.0,0,0
83,0.0894698876216149,52113.060606,97531409.823529,21,4,0.004407,0.022371,0.2908446823783851,0.38031457,0,0
68,0.0099801092194864,199819.867925,110131027.666667,29,8,0.017023,0.060812,0.9022048607805137,0.91218497,0,0
5,0.00208365,3359.0,552753254.666667,2,3,0.000761,0.001202,0.001522032312464,0.003605682312464,0,0
6,0.0002592246041909,0.0,331651915.2,1,5,0.013352,0.002722,0.0133516497351386,0.0136108743393296,0,0
206,0.0495117576229812,5665.789474,30727249.592593,45,5,0.001503,0.005147,0.2284321005678324,0.2779438581908137,0,0
7,0.0539437586984315,938923.0,828224861.5,3,2,0.013339,0.060318,0.0666927602382539,0.1206365189366854,0,0
2,0.0,0.0,829132639.0,0,1,0.0,0.0,0.0,0.0,0,0
8,0.002369491880259,80.5,414564823.0,3,1,0.321908,0.3225,1.287630508119741,1.29,0,0
4,0.0,0.0,414640698.0,0,1,0.0,0.0,0.0,0.0,0,0
2,0.006,0.0,0.0,1,1,0.0,0.006,0.0,0.006,0,0
5,0.0013159999999999,142630.5,552658105.0,2,2,0.04022,0.027252,0.08044,0.081756,0,0
6,-0.0200816,276376596.0,0.0,4,0,0.003347,0.0,0.0200816,0.0,0,0
1,0.00165013,0.0,0.0,0,1,0.0,0.00165,0.0,0.00165013,0,0
22,-0.0509833451585053,163303.166667,414298468.5,9,3,0.056444,0.241254,1.016,0.9650166548414948,0,0
129,0.0736815,29718.53125,0.0,75,1,0.00034,0.117181,0.0435,0.1171815,0,0
2,0.0004233632642189,0.0,0.0,1,1,0.003313,0.003736,0.003312796735781,0.00373616,0,0
44,-0.036650736652838,102965.054054,236891898.571429,21,6,0.002856,0.009859,0.1056645575031079,0.0690138208502698,0,0
2,0.0004533988251039,0.0,0.0,1,1,0.079427,0.07988,0.07942686,0.079880258825104,0,0
1,0.0101890709477746,0.0,0.0,0,1,0.0,0.010189,0.0,0.0101890709477746,0,0
4,0.000828847265022,2418.0,829129788.0,2,2,0.001551,0.001965,0.003101340306475,0.003930187571497,0,0
19,0.018168819846508,8492.545455,207545572.0,5,2,0.003264,0.006759,0.0359038426964133,0.0540726625429213,0,0
128,-0.0349305151973018,81409.490196,63582351.076923,36,12,0.030616,0.118765,3.122809564692668,3.087879049495366,0,0
18,-0.0072973117117295,328999.416667,276317813.0,6,3,0.040276,0.079337,0.4833173117117296,0.47602,0,0
16,0.0141147895571078,26425.545455,331749901.8,5,4,0.015351,0.036595,0.1688583843128025,0.1829731738699103,0,0
16,0.0103535949729639,18213.0,207277665.25,5,7,0.026217,0.027511,0.2097333960428485,0.2200869910158125,0,0
4,0.000866225917284,535113.5,828594674.5,1,1,0.069567,0.07,0.139133774082716,0.14,0,0
2,0.000693,0.0,0.0,1,1,2.999307,3.0,2.999307,3.0,0,0
2,0.0005122917017819,0.0,0.0,1,1,0.014488,0.015,0.014487708298218,0.015,0,0
41,0.0,0.0,40533937.560976,0,6,0.0,0.0,0.0,0.0,0,0
10,0.002498591240943,71.8,332090004.6,3,1,0.167191,0.167691,0.8359561744006239,0.838454765641567,0,0
12,0.0014013245213817,489057.777778,551857104.666667,5,3,0.069459,0.208844,0.6251306179035814,0.6265319424249631,0,0
10,0.0345560064446365,21730.857143,552702551.333333,7,2,0.035191,0.09363,0.2463341035553634,0.2808901099999999,0,0
69,0.0323253683327516,112855.934426,206429782.375,10,7,0.010356,0.083006,0.6317244562547608,0.6640498245875125,0,0
9,0.021278715718291,291531.375,0.0,4,1,0.00609,0.07,0.0487212842817089,0.07,0,0
144,0.0810349868144884,637234.585938,98632036.875,23,9,0.010772,0.091244,1.3788640265902905,1.459899013404779,0,0
7,0.0573523388591714,930.4,829127470.0,2,2,0.0,0.028676,0.0,0.0573523388591714,0,0
1,0.0144,0.0,0.0,0,1,0.0,0.0144,0.0,0.0144,0,0
5,0.000475840715069,37452.666667,829073628.0,3,2,0.131704,0.197794,0.3951122931476502,0.3955881338627192,0,0
2,0.00105955,0.0,0.0,1,1,0.0,0.00106,0.0,0.00105955,0,0
13,0.0386531361055983,292588.181818,828868555.5,8,2,0.007909,0.062827,0.087,0.1256531361055983,0,0
567,0.0,0.0,2931218.308642,0,254,0.0,0.0,0.0,0.0,0,0
27,0.0919,359426.166667,550449699.333333,14,2,0.009371,0.1056,0.2249,0.3168,0,0
31,0.10340261,228250.125,236476364.714286,14,3,0.010179,0.049672,0.2443,0.34770261,0,0
12,-0.0439930119597339,2002218.222222,547960993.333333,8,2,0.024111,0.057669,0.217,0.173006988040266,0,0
316,0.101231185685096,17095.424084,13248816.584,175,5,0.024971,0.038966,4.769460454314905,4.870691640000001,0,0
2,0.001428,0.0,0.0,1,1,0.062176,0.063604,0.0621761279079012,0.0636041279079012,0,0
17,0.0378217417024757,171815.461538,414038166.5,11,4,0.005137,0.02615,0.0667782582975242,0.1046,0,0
5,0.0159411889595061,113.0,552753170.0,1,3,0.017652,0.017082,0.0353036610404938,0.05124485,0,0
97,0.0383237200000001,733287.166667,18215723.89011,3,90,0.608907,0.040569,3.65344233,3.69176605,0,0
15,0.0144054799218635,988569.857143,206655326.75,2,8,0.29948,0.263846,2.096363284469565,2.110768764391429,0,0
18,0.0410182464084737,388816.0,206804171.625,7,4,0.085085,0.111484,0.8508532871625217,0.8918715335709955,0,0
363,0.0,0.0,4578215.484848,0,204,0.0,0.0,0.0,0.0,0,0
3,0.0006348062352449,576241.0,0.0,2,1,0.248733,0.4981,0.497465193764755,0.4981,0,0
14,0.0333754008639058,1876590.4,410396288.5,8,4,0.074579,0.194792,0.7457931429008492,0.7791685437647551,0,0
2,0.000450135532455,0.0,0.0,1,1,0.01655,0.017,0.016549864467545,0.017,0,0
5,0.008908619486528,7488315.0,817897325.5,3,2,0.031058,0.051041,0.093174210513472,0.10208283,0,0
12,0.0,0.0,138378802.583333,0,1,0.0,0.0,0.0,0.0,0,0
4,0.002282185928106,1420691.0,828983723.0,2,2,0.008111,0.009252,0.016222064071894,0.01850425,0,0
23,0.0215606865271446,115319.588235,276388802.0,14,4,0.034805,0.102207,0.5916819465313548,0.6132426330584994,0,0
2,0.02,0.0,0.0,1,1,0.0,0.02,0.0,0.02,0,0
16,0.0063187045361644,1715913.111111,235142151.0,4,4,0.005618,0.008125,0.0505586254638355,0.05687733,0,0
42,0.0449088758967164,488683.740741,109839045.533333,27,4,0.085004,0.156001,2.295104144103284,2.34001302,0,0
2,0.0004271458158024,0.0,0.0,1,1,0.126781,0.127208,0.12678111,0.1272082558158024,0,0
3,0.0014811817817045,226.0,0.0,2,1,0.004384,0.01025,0.0087688182182954,0.01025,0,0
3,0.0014811817817045,226.0,0.0,2,1,0.004384,0.01025,0.0087688182182954,0.01025,0,0
3,0.0014813923868193,226.0,0.0,2,1,0.004384,0.01025,0.0087686076131807,0.01025,0,0
6,0.0019934898724725,178.25,829129489.5,2,1,0.004689,0.010375,0.0187565101275274,0.0207499999999999,0,0
3,0.0014813923868193,226.0,0.0,2,1,0.004384,0.01025,0.0087686076131807,0.01025,0,0
3,0.0012417237662497,226.5,0.0,2,1,0.004504,0.01025,0.0090082762337502,0.01025,0,0
3,0.0014813923868193,226.0,0.0,2,1,0.004384,0.01025,0.0087686076131807,0.01025,0,0
3,0.0012406356398235,244.5,0.0,2,1,0.005255,0.01175,0.0105093643601764,0.01175,0,0
3,0.0012408462449383,244.5,0.0,2,1,0.005255,0.01175,0.0105091537550616,0.01175,0,0
3,0.0012408462449383,244.5,0.0,2,1,0.005255,0.01175,0.0105091537550616,0.01175,0,0
3,0.0014389905570524,250.5,0.0,2,1,0.005656,0.01275,0.0113110094429475,0.01275,0,0
3,0.0014389905570524,250.5,0.0,2,1,0.005656,0.01275,0.0113110094429475,0.01275,0,0
3,0.0012750871265091,319.0,0.0,2,1,0.003362,0.008,0.0067249128734908,0.008,0,0
3,0.0014389905570524,250.5,0.0,2,1,0.005656,0.01275,0.0113110094429475,0.01275,0,0
100,0.0438146923629393,337.69697,48879473.529412,5,4,0.003573,0.008224,0.2358123344699513,0.2796270268328906,0,0
3,0.0014389905570524,250.5,0.0,2,1,0.005656,0.01275,0.0113110094429475,0.01275,0,0
9,0.0034386963057331,247.666667,552755420.333333,2,2,0.005094,0.011333,0.0305613036942668,0.034,0,0
9,0.0043489213607191,256.0,552753107.666667,2,1,0.005442,0.012333,0.0326510786392808,0.037,0,0
6,0.0027359125584475,304.5,829129237.0,2,2,0.004004,0.009375,0.0160140874415524,0.01875,0,0
13,0.0089457614243787,175410.666667,414170249.0,2,4,0.005256,0.014063,0.0473042385756212,0.05625,0,0
12,0.0068274401172348,260.375,414604296.75,3,2,0.006334,0.014375,0.0506725598827651,0.0574999999999999,0,0
18,0.006696539288038,300.166667,276868673.166667,2,3,0.002713,0.006542,0.0325534607119619,0.03925,0,0
3,0.0014813923868193,319.0,0.0,2,1,0.003259,0.008,0.0065186076131807,0.008,0,0
3,0.0014813923868193,319.0,0.0,2,1,0.003259,0.008,0.0065186076131807,0.008,0,0
3,0.0012406356398235,333.0,0.0,2,1,0.003505,0.00825,0.0070093643601764,0.00825,0,0
3,0.001239670366381,333.0,0.0,2,1,0.003505,0.00825,0.0070103296336189,0.00825,0,0
3,0.0012306143464474,333.0,0.0,2,1,0.00301,0.00725,0.0060193856535525,0.00725,0,0
3,0.0012827917636232,333.0,0.0,2,1,0.002984,0.00725,0.0059672082363767,0.00725,0,0
3,0.0012406356398235,333.0,0.0,2,1,0.003505,0.00825,0.0070093643601764,0.00825,0,0
3,0.0014813923868193,319.0,0.0,2,1,0.003259,0.008,0.0065186076131807,0.008,0,0
3,0.0012406356398235,333.0,0.0,2,1,0.003505,0.00825,0.0070093643601764,0.00825,0,0
16,0.0182734540744143,192036.571429,184264637.0,3,3,0.00854,0.008672,0.059778336457174,0.0780517905315883,0,0
3,0.0005169144847649,0.0,829129798.0,1,1,0.012125,0.006321,0.0121249230859695,0.0126418375707345,0,0
7,0.0287595484754029,1818713.333333,0.0,3,1,0.006665,0.06875,0.039990451524597,0.06875,0,0
1,0.039990451524597,0.0,0.0,0,1,0.0,0.03999,0.0,0.039990451524597,0,0
6,-0.0088024099999999,439235.2,0.0,5,1,0.0186,0.084198,0.093,0.08419759,0,0
6,0.0247213,4750933.0,0.0,4,1,0.0006,0.027721,0.003,0.0277213,0,0
12,-0.0047625049265038,316135.0,331577374.2,5,2,0.014882,0.019883,0.1041755371007745,0.0994130321742707,0,0
7,0.0031216032411687,272232.0,414564809.5,2,2,0.774056,0.581323,2.3221686955448537,2.3252902987860224,0,0
11,0.0705296532804748,1564195.555556,823420948.0,8,2,0.009293,0.077083,0.0836371524219259,0.1541668057024007,0,0
11,0.0090429541594344,649.666667,207282205.875,2,8,0.053108,0.021046,0.1593249243122129,0.1683678784716474,0,0
3,0.0269611276652176,0.0,553615808.0,0,2,0.0,0.008987,0.0,0.0269611276652176,0,0
5,0.0165220659827242,580045.333333,828259730.0,3,2,0.003376,0.013324,0.0101265415968506,0.0266486075795748,0,0
6,0.0189205806949259,233.2,0.0,4,1,0.036216,0.2,0.181079419305074,0.2,0,0
9,0.005436268607763,8160.2,414554742.25,4,1,0.091355,0.115553,0.456774263144615,0.462210531752378,0,0
11,0.0038814989885702,1789.5,236978137.571429,1,4,0.5058,0.289583,2.023199033948829,2.0270805329374,0,0
35,0.0858590771131402,289963.064516,412660525.25,5,4,0.005022,0.060383,0.1556725967773405,0.2415316738904808,0,0
4,0.001581886406661,3166.0,830173598.0,2,2,0.086865,0.087656,0.17373,0.175311886406661,0,0
1,0.10256,0.0,0.0,0,1,0.0,0.10256,0.0,0.10256,0,0
7,0.033845785784202,301.333333,414564778.5,3,3,0.346589,0.268403,1.0397662960989051,1.0736120818831072,0,0
10,0.080280770680364,5787653.125,806671099.0,2,1,0.0,0.04014,0.0,0.080280770680364,0,0
1,0.0028130297537681,0.0,0.0,0,1,0.0,0.002813,0.0,0.0028130297537681,0,0
197,0.0465728602049002,80912.736486,33643008.306122,42,10,0.009657,0.030117,1.4291813496687036,1.4757542098736038,0,0
3,0.0006761154165598,1548744.0,0.0,2,1,0.001752,0.00418,0.003504,0.0041801154165598,0,0
1,0.003183,0.0,0.0,0,1,0.0,0.003183,0.0,0.003183,0,0
23,0.1,310999.545455,0.0,8,1,0.0,0.1,0.0,0.1,0,0
650,0.0,0.0,2556241.427692,0,190,0.0,0.0,0.0,0.0,0,0
22,0.0467090520765931,109630.588235,332015264.0,4,4,0.004125,0.023368,0.0701309479234068,0.11684,0,0
19,0.011769382987703,422050.461538,275708873.833333,8,4,0.319449,0.6941,4.152832802974713,4.164602185962416,0,0
12,0.0036345065945786,93.0,276376535.333333,3,2,0.517502,0.518108,3.105011123405421,3.10864563,0,0
5,0.0003429057735179,779825.5,552565714.666667,2,1,0.041784,0.02797,0.083567783101879,0.083910688875397,0,0
8,0.0057745672225861,45305.333333,331625316.4,3,5,0.666373,0.400979,1.9991190201123048,2.0048935873348914,0,0
16,0.0218550443470896,1187937.5,275126514.833333,9,5,0.002652,0.008063,0.0265200598285791,0.0483751041756688,0,0
2,0.001407,0.0,0.0,1,1,0.011179,0.012586,0.0111789028899524,0.0125859028899524,0,0
33,0.0159761197111536,7851.533333,553642897.666667,28,2,0.071471,0.720037,2.14413354738836,2.1601096670995137,0,0
2,0.0006213191277509,0.0,0.0,1,1,0.068379,0.069,0.068378680872249,0.069,0,0
10,0.003272106652773,113.0,331744289.8,3,3,0.070321,0.070975,0.3516026357705422,0.3548747424233152,0,0
7,0.0129319220157351,1423.4,829127063.5,2,2,0.111577,0.285407,0.5578826056960041,0.5708145277117392,0,0
2,0.0004904471622329,0.0,0.0,1,1,0.010301,0.010792,0.010301452837767,0.0107919,0,0
1,0.010301452837767,0.0,0.0,0,1,0.0,0.010301,0.0,0.010301452837767,0,0
4541,0.0,0.0,366010.468619,0,931,0.0,0.0,0.0,0.0,0,0
23,-0.0061322069362154,20209.733333,207698183.625,5,4,0.02392,0.044083,0.358797,0.3526647930637845,0,0
1,0.011452,0.0,0.0,0,1,0.0,0.011452,0.0,0.011452,0,0
5,0.0154305671471983,64944.666667,829045861.0,3,2,0.003084,0.012341,0.0092511957182861,0.0246817628654844,0,0
28,0.0057287145716946,114631.3125,138303536.916667,2,6,0.335512,0.447827,5.368195231303754,5.373923945875449,0,0
48,-0.0529398705280614,638414.277778,136275506.25,11,5,0.142166,0.422086,5.117973723221344,5.065033852693283,0,0
1,0.0203362811727984,0.0,0.0,0,1,0.0,0.020336,0.0,0.0203362811727984,0,0
7,0.006162030015806,605367.8,828433452.0,3,2,0.003629,0.012154,0.0181458187842889,0.024307848800095,0,0
24,0.0624439979233028,347438.823529,236283897.571429,10,5,0.004537,0.019939,0.0771324708609861,0.1395764687842889,0,0
17,0.006887442,8778.0,236901079.571429,6,4,0.51879,0.742112,5.187899999999999,5.194787441999999,0,0
21,0.0815154099999999,649375.0,274753280.5,2,1,0.008412,0.034617,0.12618483,0.20770024,0,0
13,0.00651,496720.0,236917958.571429,1,2,0.057293,0.050039,0.3437595157777788,0.3502695157777789,0,0
51,0.0358889999999996,80348.2,63809473.730769,2,2,0.109931,0.107083,2.7482652212648846,2.784154221264884,0,0
11,0.008437902295284,2781710.333333,328467785.4,1,1,0.334424,0.402996,2.006541947704716,2.01497985,0,0
3,0.00394010795069,5520.0,0.0,2,1,0.05803,0.12,0.1160598920493099,0.12,0,0
15,0.0081996519506166,16454.555556,276857494.166667,1,1,0.0,0.001367,0.0,0.0081996519506166,0,0
2,0.01,0.0,0.0,1,1,0.0,0.01,0.0,0.01,0,0
2,0.002304,0.0,0.0,1,1,0.0,0.002304,0.0,0.002304,0,0
4,0.0192821742760763,7652582.0,821477225.0,1,2,0.0065,0.016141,0.013,0.0322821742760763,0,0
43,0.06147930225198,40785.392857,110518271.8,1,1,0.0,0.004099,0.0,0.06147930225198,0,0
2,0.0099999999999999,0.0,0.0,1,1,0.0265,0.0365,0.0265,0.0365,0,0
15,0.0038371344198699,35687.25,237234689.0,4,3,0.127654,0.146439,1.02123542558013,1.02507256,0,0
2,0.0003475589507879,0.0,0.0,1,1,1.406338,1.406686,1.4063383499405426,1.4066859088913306,0,0
11,0.0062183000000002,2101985.166667,329330498.2,3,5,0.169341,0.204453,1.01604569,1.02226399,0,0
5,0.000692391492407,37614.666667,829073401.5,3,2,0.13249,0.199081,0.3974697494146272,0.3981621409070342,0,0
2,0.0004473,0.0,0.0,1,1,1.018923,1.01937,1.0189227,1.01937,0,0
2,0.000693,0.0,0.0,1,1,1.01823,1.018923,1.0182297,1.0189227,0,0
16,0.0,103746904.125,0.0,4,0,0.0,0.0,0.0,0.0,0,0
52,0.0100641120262832,126.192308,63799354.230769,5,3,0.180508,0.180895,4.693209180331593,4.703273292357876,0,0
83,0.0577588174963592,18134.571429,34546975.145833,3,4,0.15774,0.116222,5.520912672503641,5.5786714900000005,0,0
16,0.0249143084065024,2053218.4,272954571.666667,5,3,0.007777,0.017114,0.0777671015934975,0.10268141,0,0
4,0.0088847073418281,325716.0,0.0,2,1,0.021749,0.074131,0.0652459426581718,0.07413065,0,0
39,0.0,0.0,42528922.333333,0,1,0.0,0.0,0.0,0.0,0,0
19,0.0697618949999999,1306318.5,328116632.6,8,4,0.000724,0.015979,0.010133105,0.079895,0,0
19,0.0,0.0,87432513.578947,0,18,0.0,0.0,0.0,0.0,0,0
2,0.001898357060928,0.0,0.0,1,1,0.0,0.001898,0.0,0.001898357060928,0,0
9,0.0052989405799525,267.5,552752699.0,2,2,0.005325,0.012417,0.0319510594200474,0.03725,0,0
3,0.0016032237214792,351.0,0.0,2,1,0.003323,0.00825,0.0066467762785207,0.00825,0,0
6,0.0029159027751841,343.5,829129164.0,2,1,0.003834,0.009125,0.0153340972248158,0.01825,0,0
15,0.0070369424527437,294.9,331720709.4,2,2,0.003896,0.0092,0.0389630575472562,0.046,0,0
3,0.0065634414895143,509.0,0.0,2,1,0.005836,0.018236,0.0116725585104856,0.018236,0,0
6,0.0040899122070776,315.25,829129220.5,2,2,0.003915,0.009875,0.0156600877929223,0.01975,0,0
3,0.0016029898091439,351.0,0.0,2,1,0.003324,0.00825,0.006647010190856,0.00825,0,0
3,0.0016029898091439,351.0,0.0,2,1,0.003324,0.00825,0.006647010190856,0.00825,0,0
3,0.0065632075771791,509.0,0.0,2,1,0.005836,0.018236,0.0116727924228208,0.018236,0,0
3,0.0016029898091439,351.0,0.0,2,1,0.003324,0.00825,0.006647010190856,0.00825,0,0
6,0.0021934010655605,279.5,829129292.0,2,1,0.002639,0.006375,0.0105565989344394,0.01275,0,0
6,0.0015986115301034,338.0,829287556.0,3,1,0.0026,0.006,0.0104013884698965,0.012,0,0
58,0.0149494800000002,49760.652174,47392895.6,1,4,0.063175,0.041942,1.45302819,1.4679776700000002,0,0
3,0.04578448,703206.5,0.0,1,1,0.0,0.045784,0.0,0.04578448,0,0
3,0.0023342075600639,408.5,0.0,2,1,0.002958,0.00825,0.005915792439936,0.00825,0,0
12,0.0068364083519367,266.5,414676812.75,2,3,0.003864,0.009437,0.0309135916480632,0.03775,0,0
10,0.0119069424931024,17436.857143,552712791.0,2,1,0.011013,0.029667,0.0770930575068975,0.089,0,0
40,0.0281505922833469,1628.296296,127600197.230769,4,3,0.007031,0.016769,0.189849407716653,0.218,0,0
4,0.0140570121,7184550.333333,0.0,2,1,0.009447,0.042398,0.0283414679,0.04239848,0,0
1,0.0283414679,0.0,0.0,0,1,0.0,0.028341,0.0,0.0283414679,0,0
17,0.0085717343999998,736668.857143,165378329.6,5,5,0.234695,0.165143,1.642862871483614,1.6514346058836138,0,0
22,0.070721,177951.666667,0.0,4,1,0.001333,0.098721,0.028,0.098721,0,0
14,0.0101081819587136,13295.428571,236881186.285714,2,4,0.344336,0.34578,2.410349976453502,2.420458158412216,0,0
16,0.0306052962776229,290566.111111,236524915.714286,3,5,0.014076,0.022469,0.1266805708866915,0.1572858671643145,0,0
5,0.0113722035000001,12880081.333333,809809685.0,2,2,0.39403,0.596731,1.1820890957477754,1.1934612992477756,0,0
6,0.008308047540702,425642.5,828278600.0,3,1,0.293445,0.591045,1.1737810482070734,1.1820890957477754,0,0
7,0.01664685726401,727042.333333,0.0,2,1,0.001814,0.027529,0.0108821127359899,0.02752897,0,0
3,0.0240953205468225,989014.5,0.0,1,1,0.051547,0.12719,0.1030949594531774,0.12719028,0,0
2,0.0006929999999999,0.0,0.0,1,1,0.314147,0.31484,0.314147433144111,0.314840433144111,0,0
8,0.002553982980801,425.0,414564783.5,3,4,0.565121,0.565759,2.2604823462055084,2.2630363291863094,0,0
5,0.0017494060329689,500723.0,552749902.666667,2,3,0.030541,0.020943,0.0610810239670309,0.0628304299999999,0,0
9,0.0075014231543516,2889.5,552747544.333333,5,3,0.003604,0.009709,0.0216266438629011,0.0291280670172528,0,0
2,6.503180132400033e-05,0.0,0.0,1,1,0.00644,0.006505,0.0064399213701368,0.0065049531714608,0,0
2,0.0015499999999999,0.0,0.0,1,1,0.097155,0.098705,0.09715537,0.09870537,0,0
53,0.0176834049622436,45736.666667,47357288.342857,2,4,0.132893,0.06885,2.392070135037756,2.40975354,0,0
1,0.0306444688260268,0.0,0.0,0,1,0.0,0.030644,0.0,0.0306444688260268,0,0
9,0.0112812977863549,410.428571,829129950.0,2,1,0.01496,0.058,0.104718702213645,0.116,0,0
3,0.00055091,0.0,821740519.0,1,2,0.06,0.030275,0.06,0.06055091,0,0
4,0.0037026285439325,52.0,0.0,3,1,0.018766,0.06,0.0562973714560674,0.06,0,0
7,0.007875232496264,543445.5,332102047.6,2,2,0.059503,0.025376,0.1190061843351487,0.1268814168314127,0,0
7,0.0118268255936439,507.25,552781662.666667,3,3,0.003307,0.008352,0.0132293062261767,0.0250561318198206,0,0
6,0.008455384406356,17480.6,0.0,4,1,0.000955,0.013229,0.0047739218198206,0.0132293062261767,0,0
526,0.0,0.0,3159556.703422,0,358,0.0,0.0,0.0,0.0,0,0
28,0.086431969129735,338735.75,137908751.25,8,7,0.00325,0.011535,0.0519926751884508,0.1384246443181858,0,0
2,0.0006678,0.0,0.0,1,1,0.002832,0.0035,0.0028322,0.0035,0,0
185,-0.0425166343483116,105860.833333,10702270.774194,3,7,0.099826,0.019047,2.9947670606090324,2.9522504262607208,0,0
10000,0.0302369887507068,0.0,160880.8398,0,2449,0.0,3e-06,0.0,0.0302369887507068,0,0
53,0.0921541012461792,99625.428571,92142229.5,8,6,0.029824,0.063111,1.0438426502774094,1.1359967515235887,0,0
30,0.0261503183855432,21244.0,59354471.142857,2,6,0.439212,0.032306,0.878423879516451,0.9045741979019942,0,0
20,0.0861696115874628,145863.8,331583706.4,9,4,0.112667,0.355234,1.6900000000000002,1.776169611587463,0,0
2,0.000481594583568,0.0,0.0,1,1,0.094518,0.095,0.094518405416432,0.095,0,0
2,0.0005051880116639,0.0,0.0,1,1,0.094013,0.094518,0.094013217404768,0.094518405416432,0,0
40,0.04,143805.078947,828046803.5,8,2,0.000526,0.03,0.02,0.06,0,0
11,0.094,187534.375,552253139.0,6,1,0.0245,0.096667,0.196,0.29,0,0
7,0.0037689064420979,27090189.4,761404333.5,4,2,0.044246,0.1125,0.221231093557902,0.2249999999999999,0,0
10,0.0273342,121.142857,552753040.666667,3,1,0.014286,0.042445,0.1,0.1273342,0,0
8,0.0480654064071064,5216291.0,813480934.0,6,2,0.167359,0.52611,1.0041538535928936,1.05221926,0,0
1021,0.0,0.0,1627754.678746,0,860,0.0,0.0,0.0,0.0,0,0
41,0.0676456875678273,45099.774194,165995944.1,12,3,0.031884,0.105604,0.9883893624321728,1.05603505,0,0
38,0.0818059297612157,14891.045455,103814420.625,6,2,0.07103,0.102779,1.5626658905607511,1.644471820321967,0,0
4,0.0029434197407579,15392105.333333,0.0,2,1,0.176555,0.532609,0.529665380259242,0.5326088,0,0
